business_id,user_id,tip_date,text,compliment_count
9xPOQKtIDVaI_fN3ns35LA,KUFTLo5NlzewLUPX-xBrZg,2016-11-30,Smoked meatloaf only on Wednesday.,0
dvQYqyJiXVFEbbSG4e82hg,AGL4hjtLTpWNrO7uGIik9Q,2013-02-28,Beef and cheddar with curly fries. Always a good choice,0
LQgCCHnqNOurEEjrqns2YA,cwLJfC5jPLMFLvz7FnHXtw,2017-03-22,"Great atmosphere, very good food, fantastic service and very tasty Margaritas.",0
AOdw-xjhc-ZRVhJzAgJxSw,Oni7sgv6mhx1VDT5faKiMA,2014-08-31,Closed Sundays :(,0
tUXy_PCtMAydmG0RkHzhlQ,MYbraMGFYTtt9sI0MF3hrQ,2013-12-06,"Order the Nachos! 
I get vegetarian. Regardless of the type, you'll be glad you ordered them!!",0
QHWYlmVbLC3K6eglWoHVvA,t6hWIBaIfA__NpxfGV0FVQ,2015-06-03,Drinks are waaaaay expensive with no pow to the wow! Order water instead! Lol,0
t-QxJFbbSjC-_X9TWJqITA,5iX1mtS4DCKp2K2vgnzqSQ,2015-06-27,Favorite breakfast place!!!,0
EKnEztWS7SUraJEq8zZDJg,B2S5HWRfxe9G-BhKJix9Yg,2012-03-25,Great food. Fish sauce is okay. Always lots of seating. Good family sit down.,0
MGXIPVN409ilHG-UMPtc8g,uMyUIZgkiFnm51wi2qwbtA,2014-03-16,Overpriced!,0
ifhfWlsNyQa8Uy9QVRCC1A,AaJ9d4OrFmgc4S_U2QiSZg,2014-09-24,Quick and easy ATM that's never busy,0
gKBqK-FFq7EGOUscBqb1iA,h8l7bu1MW6V6I3KOaLbMzw,2010-05-04,Bison burger. Yum! Great vibe.,0
S2n_06z4lGLZfdJ53XAXQQ,D71sf4qZwOJp6RN7XhdZVQ,2015-05-22,Had a truly stellar lunch.  I would think dinner would be even better!!!,0
kayVS-MPUVp_Vmo54Pjp9w,qubY1K71GWDWbQjTOxGz2w,2012-07-31,Hash browns again.,0
4oe5dLfE283zx0aw6BHKTA,jswWHPctnZGH3qqvN4mzoQ,2014-03-23,Side room has big picture windows.,0
F9N4o6uuocwm3lPkhmK3yQ,zXFgGOC4fpRkwLJ5LEhSzg,2017-03-30,"Come hungry, but pace yourself!",0
3xHkEBrXjrTrAY3vpxy23A,aU96Htx73CW_UUGp0O9cjw,2013-08-27,This place was ok. It reminds me a lot of Cheerleaders on Eagle Rd but a little less inviting. The food was a little bland and straight forward however the fries were pretty good. I was recommended to come here for the wraps but was not impressed.,0
5QPZY59iu3a0C-jWsZR8ow,6Mv-qMJyxSokCu8YFM1o0A,2010-06-28,Get the kitchen sink sundae.  It's disgusting but awesome.,0
wsr5zfPb6OZX4mQ7S-D8rQ,gZN4aYXU2zQVAkS81Eeg4Q,2012-05-23,"Great beer list, way better place than when it was Blue Bear.",0
Ax0yLmYxBVNe3L32d3PJ-A,FL90cInJULezCnN8sfbKeg,2016-04-21,"Secret Menu Item: Patron Burrito - Carne Asada , Ham, Bacon & Pico",0
2uTT4-ZY21p_Py4pmbrbTg,bS8HNq9bzOpYNjEp7Aiywg,2014-06-14,Check out the sushi bar.,0
D44IBRDtEScaWELey5IfCA,Ys_kEuS_EBAJB_NGlSA0fg,2012-08-04,Awesome!!! Love southern food! Ask for the malt vinegar and trappey's chile to put on collards!!,0
Mgcgy5ZCZvwzggV5xausug,MBuUnl4HXEUmXHV-UEwfZw,2015-10-14,Great peeps andBolts fans!,0
B7R42jWudLFaF-aTmkk8Xw,5iLTCZo9-YJgdwvk7iM84Q,2014-04-06,Carnitas very good with home made tortillas!!! &  the Seafood Mix tostadas....to die for!!!!!,0
zU5QniJTaEHtBWBv6Q_svA,Xq1VZb4Oo5hbZslSchWzXA,2014-03-22,Free parking,0
t3yNTcIYyCreySnwVl5tjw,cDuHqtBu2Hfz2ZKzzU-yfA,2017-06-24,This place is awesome and has great variety of snacks to choose from.,0
I1CQ8_3tyP6s4zvZtv0sSA,4XIjdvV3bz-e_NYzJRJLHg,2014-06-09,Simone is a great yoga teacher!,0
NnlXgLZ93KPj1wYSiqjyIg,K4l-QrTWeAjb5xOXd81iGw,2015-01-18,"Seriously, Tater Tots!!!! Yum!",0
G847k0tO-0iDLRM9m8Rgcw,Zsdee1KEpMwjg5cqx-VWrQ,2014-03-23,Love this place for breakfast :),0
ArU6qR07uLMkTLAG0ZHfTg,V4bIBHc0XeOVv-W0wfJaPA,2010-12-14,Stopped at Holy Grounds for a chai,0
WG-uWu0xnqfYQbYe64n-Cw,dqmXRM70bOzlSKzHjx-_dQ,2015-03-02,Super big parking lot!,0
CaeQdLXEyf9hOnBQ0d4gsg,0ShrIFzIDdpPXxtEXjV8UQ,2014-03-30,Towel service!,0
OVR9_hqPGmmNokNZdkAd3g,nMj9b3eo4ZkZ3O3_zalLZQ,2014-09-10,great pedi = happy mommie!   :),0
fzDhTUWuJhSKivYwRcj0EA,AEijotPmJL2jYDK0gh_3UA,2016-01-07,Good old school German food for pennies.,0
3kiB39JzdovdlOhQj-nMCw,raBtex93rDi2LXMgXeHa9Q,2011-01-08,Great Pho and excellent crispy tofu. But the mung bean pennywort smoothie tastes like a lima bean slurpee.,0
cqCrCniJ075C-0uCQur5XQ,qivGHUuA4KVaoc2akEStww,2017-03-20,Delicious margs! Isn't that what matters?,0
J7Lo1D2Clq6ubO2n5MmS9w,OYybKmmoXfh0c6TolEUL-w,2014-07-25,"Walk through this new addition to South Grand after a dinner at a yummy local restaurant, I guarantee you'll find something to take home like we did. So glad to have as a neighbor!",0
kI_8RT6-IoVxD-EgXmyFvg,k9BCIgi9UdGaNkDxBkIR7A,2013-07-01,"I was raised by,a man from the south and my grandmother was the best cook ever but chef kens is like a taste of home for me. And now his nephew has breakfast and it is really good. I like that he's, been adding new things every few weeks or so . The honey biscuits he sometimes uses are so yummy. And his breakfast sandwich for $5 is the right way to start your day.",0
D_CMgRM8nnE94i_newJi9g,UI22qrdULOccVyWGhYDI8A,2014-01-23,January is Blueberry Lemon!! My new fave!,0
Q2sKrIaEZsFN7VNjkibyfQ,k9rIAkr_3QpFRlTgIXJAGw,2017-12-05,Screens made to order for your window,0
c4T4fWfNdnlyOgBN0a5JFA,Xm3E_dtp-BznXhj6EXHkGA,2016-05-26,The lemon ricotta pancakes are a must!,0
X549OE6CAB7v9bB_BuaTDA,bEolXCOd0o46Fl5Xiaw6_g,2011-08-01,Chicago dog Mmmmm,0
bcfXCWaYxIN4UoV_94ksLQ,-WfY2TAjaIe0OaCxj0-cFA,2010-07-03,Guy fieri's choice menu,0
bUPq-Demx8Q8haSH2pHToQ,rL5uMarIYnEMgDr09pafqg,2012-01-29,"Ask Dr. Russo about Greens First products, particularly the pH alkalizer.",0
Gfegg1vwKJJo-EfEujQ-nw,CXOrGeTqb6W_fw4ggfgU6g,2015-02-22,One word to describe this place: meh.,0
vlO-vrhHcS2GJLumES4tyg,AvGJVv7Z3a0q1MJT1Ykd0w,2010-12-29,I come here to recharge my man batteries.,0
mu_U-zpQPzP48n5PxiOLWQ,mVtmlFPxA8cBzhaumweIIA,2016-12-29,This location has permanently been closed,0
lJjS6vLnf0Rqtx_gicq24g,AaJ9d4OrFmgc4S_U2QiSZg,2015-02-12,"You can go old school and order a lot of your standard Chinese favorites, or be adventurous and try some different Catonese dishes.",0
P2Lm1g_RztvIaH4daQsXoQ,XD_SGGnLRR-NmdI_jjobZg,2012-03-24,Great place for a group of friends.,0
8JfmKF-Mtx-Z1iCFnK_F0g,xjLTK4saQ2Qe_6f9IxhVWg,2013-04-13,Dog friendly!!,0
rlVL-Q-fActNnxip07Z1kw,v8QP6cmztCIYwC1HQ0zHAQ,2013-08-24,Cute little place,0
yFTrgBinMU1usI0qEcsH8w,96DfLlif7HKINhQvgGgwWQ,2016-08-12,Storytime in lovely children's area at 11 am on Thursdays.,0
2c7P0KF6WcozKg7WFk2YyQ,R9nxx6Z8hYdFbqbeNpKeUQ,2014-09-21,Their Mantos and chicken kebab are delicious!!,0
8jXmNMrGJ2acUG1R-D5e6w,6oQCVT7_SqC53-1AqKiGyg,2018-02-17,Order the Duck Special w/light mustard add grilled onions and spicy mayo and White Trash Fries....you can thank me later!!!,0
vBQIBNOXsVrGNWKwaYEi7Q,UiLS2rvjNeoZE9TgT35UtQ,2011-02-12,Polenta dries!,0
UtfRoSHPShDwNBc1lLlZbw,OvqhFLpYPRuRD72avp9wJw,2014-06-22,Good shrimp fried rice!!,0
lwN9FutfBq81GnGWhj5Mng,D7Km4zSgznlTPhtEKmnbGA,2012-11-10,"Great food!  If closed, just ask at the hardware store!!  Very considerate and accommodating as well!  Worth it!",0
ODvaMIpjD6bHiwQ9-kmECw,32YFFu5OSBg_rimVyoITRw,2013-06-30,"Best coffee, tea, spices in Santa Barbara!",0
yPxNNSmPHKO3m_kq53D4Jg,NMOxipsnXc6olWdHYzXiYA,2011-12-03,You can sample any flavor before buying!,0
rIdmwXz6QG9qHQwFD9vFSA,AaJ9d4OrFmgc4S_U2QiSZg,2014-09-20,"Gorgeous city, and a great place to just dump the car, walk around, and enjoy the architecture",0
jXrcAvkCDOIbXJ7_FZiYdQ,hDRGivuKGsWEMSLvAMxyOw,2015-01-27,"They have expanded their hours.  They now stay open until 8 pm on Mon & Tues like they do Wed-Sat, instead of closing early at 2 pm.",0
HW5LkI9qeqVDwHqhd00_8A,OLGQ7alK4VKl3YdQk6UF5g,2014-08-24,The most whimsical of octopus,0
JyOfFuVEGnhLdoN3K1WewQ,4a6GaY_Ys-8v5VHyyM2Pbw,2013-06-15,Walked in very hungy for lunch with my wife and son. Sat down and waited and waited. No one came by to say hi or offer us water in a reasonable amount of time. We left. Unfortunate.,0
kcOAfvwLUOAYQO3x4gocqA,PMSyhSJw2koD-qgA35U-xw,2012-04-07,Sweet potato waffle!,0
PYnWk5rs30MQjwuBO5B1IQ,X23jGrx1XOgnsNn2l25Dhw,2012-03-14,One of the top 3 in the city,0
FNwvXKcoN_WZzOOKqrfFAQ,eoMLEJ1yxBsYSLBgWswvaA,2016-02-11,Charged me a 14.98% gratuity on a togo order,0
mUbCBHHsfgTTReZlfbyl2w,CADhesj7J_-U9PKVpPGq4g,2012-07-02,Seeing Prometheus... all by my lonesome. This seems to be a trend this week.,0
mYRnVRgvG0Btcj6Oo0UV3A,eM_BZj7NqAUNFjHLPK7a_g,2016-01-31,Ribs ribs ribs!,0
Z5qMfJcpNy-h9AMdP4qiKg,AFc45dAncNh9qvMSCoZj1A,2014-10-13,Closed on Fridays and Sundays.,0
DmfvCjhzOAaMz-wxpKZ5mQ,JLW2uULP_Q1KXHhToNljcQ,2014-04-04,Grad slam is delicious,0
mYMPepp0QIZRk_52pWzeoA,ftiitD4ua2PbMsKfs43LRg,2018-03-28,Wycliff champagne is a hidden gem. If they have it. You have to ask. Profound - no. Great w food.,0
oSgio-JgXNsqKx9CXZ0YUg,jswWHPctnZGH3qqvN4mzoQ,2015-01-27,"Iced tea to the left of the front door, fountain soda to the right.",0
OQNX0hkbM7fgBnHcGNPPXw,fCvMnJU1Z-XhAjKg99wK3Q,2016-08-25,Opening November or December.,0
SqkBIkfYOkwJrdehXBvVIQ,wGQEc9NWieTudsPIUd1adg,2018-04-15,Everything is good,0
Bcr1rVZLWN_6azP0KL1Qug,famkx1LFbxnlfFlBPF0Pqg,2013-12-23,Good place to watch the Eagles,0
VPuWZ4dj3ZvFuuaKh7Up3Q,WN3QTmvP_leEzCfapJ92Rg,2015-06-07,Why No Half & Half or Regular sugar out on stand???,0
VQcCL9PiNL_wkGf-uF3fjg,zKTF6z0dJKstuT1jpurTOQ,2014-03-19,Great service! Gave suggestions for orders that worked out in our favor,0
08zL0CHz6CwcCmbI4sT3ZA,NvDA6WpPt2P0TXPlTnR5IQ,2017-03-06,Awesome place! Hit up Calvin Hopkins when you visit.,0
GCeVyw84N1FkIcTaA14BUA,gixpM5T9V193HGo_6RZc0Q,2013-09-11,One of the few places that sells Dave's killer bread. Yum!,0
lGRXMOYsO-3oRQcRrMcbNA,IdZkKL0NLgx336-MeLJf3A,2013-09-21,"Order the crab Rangoon, it's a must have!!!!! Deliciously sweet.",1
wFHz88EklQKK3qah4rSLJw,VL12EhEdT4OWqGq0nIqkzw,2014-07-19,The party continues!,0
kZtl_NJjUnlIQgzFrBhXyQ,nGGY-WI_rXyYzG07X99Jrg,2017-06-18,Not the place I would recommend to anyone. Food and staff terrible.,0
lk9IwjZXqUMqqOhM774DtQ,9ZH1_g2MKBizw6aM3BWhQA,2017-10-15,Ask for parking validation!,0
UdaINJ79Go0z4GdDgaVL2Q,0Hl2BwAIz3Gi3Jhlx7AYZA,2014-01-12,Always a great place to host an event,0
AMIEPDGK0AhOCmWKmRruwA,CjIpmIHt8Ue14czGQo98cQ,2012-03-31,Over a 90 minute wait for a table. Do not come here on Saturday.,0
ECOUuwE5H1HHE8xBfNAjFg,I3YrPTN5j4DpgFwjbhdk8w,2015-03-14,"Not bad at all. Beers are great. Wings are a buttery based sauce. Awesome if you like probably. Service was great. Check them out, it is worth it. Mary Ann was great, pleasant and had customer service skills. That is hard to find nowadays.",0
ALK-7tTvDKAzxAtIiNyh2A,nT-sNbcZDDo_9cWBPQSMQA,2013-12-13,Great large space for dining and communal tables.,0
8E2--KcyOrJx8my51jid2w,jpx_StWgnkrTwC_eIVAaPQ,2014-03-18,The gluten free an Paleo pastries are OUT of this world! Paleo lava cake? Gluten free quiche? hello!,0
fLZj2aOiA-xCE7oMLR0J-Q,pLE9PzQ-3BNFbGjrMSxo2Q,2016-12-18,It looks like they reopened,0
muCelHtTlX5PrJd8JKkf_w,b0Yh1g8U3-aX-kzqxzlEwQ,2011-05-15,pineapple lychee drink delicious. nice big menu!,0
zRjUMHQJ5gAmFhcXZtLacA,aGI_wfhcJ86DJ-67Lkty8g,2012-04-05,food is therapy,0
pDR3n7cjtbTrkgDxfUUDtw,MVllv306FshpHWUq2xFsFw,2012-10-27,$6 food happy hour menu.,0
7PQAbVx7s-RaVTf_KJeUHw,Khd-AKY42Ye6m9niu0ihOQ,2011-04-29,Bowlin,0
yHphTYxoh9L74NjwvruPGA,EJPBXvEdaodsPQuYBT6low,2012-07-09,Donna in parts rocks!!!,0
FaY_9x8ZtsuHe5wS2iJM1Q,9XHoOGeGMv9unv-tT2dcxg,2013-02-03,Huge breakfast sandwich,0
a7JYMycBoDcjwDSNS-DG3A,iaTNZe1Ix0_TfGDeKx4_Dg,2017-07-01,The gym has a lot to offer for the price! My first impression was friendly staff!,0
9xCprW96TZFLajnnN-w8Pg,pQjNCZ3-QZXPtgVeXcKCXQ,2013-08-25,The vanilla caramel bourbon boozy shake has officially knocked my socks off,0
3iSRhLUZfZSlLaQw-BzloQ,2XKlUjHGk9z-2ckFMcBEHw,2014-06-03,Rooftop bar is awesome!,0
5DwRX43KmGroXBlltpCGqA,efZ3lgvDWfq4-U6U-q-2lA,2012-03-14,If you like free poker sick donkey plays here in Sunday's at five,0
TOGGCJcfK2KY8_Pnjrk5FA,s5C9ox4NVSNkpkJeSn3xOA,2013-05-26,Whenever I play Tom Petty on the Jukebox Jenny Owen Youngs comes on instead! (Edit: it's because I've been mistaking Petty's #30 for an #80 -- for years!),0
5uPdoWQNjYkrpRmy9AonSw,KoqcznJYIXg19nzl286xOw,2011-10-17,The $11 sashimi lunch is the best deal I've ever found.,0
JSrab1rTrhBq0X80o6fPrQ,HJ6I8bTPNOwbs7syfCx1BQ,2011-10-09,Best Chinese food ever,0
onBKmYpiC2oWnLY5cufznA,z1QAVbVgdEnMNmAZ0yQOkg,2012-08-04,"Have tried most of the food here, but the fish and chips are spectacular. Also try the Black Velveteen, similar to the Black and Tan, but with Strong Bow Cider instead of Bass Ale.",0
OI2J5UsaCSD1xFnY0psJ2w,DejbySADs66NO3RMAuzBIw,2012-10-28,Halloween Costume Contest Happening Right Now,0
l4B7QclOvwNSY_s5yqfkCw,fCvMnJU1Z-XhAjKg99wK3Q,2018-03-19,"Breaking News, Nick Perdomo will be at Cigar Mojo Tomorrow! We just received word that Nick Perdomo will be at Cigar Mojo Tomorrow (Tuesday 3/20) from Noon to 2pm! Come enjoy a Perdomo cigar, while conversing with the man himself.",0
NSjjM0J5hvm1X5J5hb7vJQ,2CCJdupLxjqxthneSuuScQ,2011-12-26,Dinner before the game!,0
g9efAF87UAgqbzKwQlOzxw,9n7RwTPN_yjSBypKt5Ipww,2015-06-12,Traditional poutine sauce is vegaaaaaan :-p,0
5m9QeYTx52m50MMR3Rr_wA,CozGguiwx7JEVk7cAwdvpA,2015-01-28,Continues to impress.,0
3aT7XLIPKfdm0qxHJdGwEg,QaCbRxUMAcTJl5YwA6inDA,2012-05-18,Best lunch in town,0
y9yUyB9qldKaibuhJkC39w,dQDt0l5e9sre54eG7plUdA,2013-12-06,"My healthy lunch spot I love the packaged Field Fresh chopped salad with chicken, Israeli couscous, currants,  asiago cheese,  and toasted pecans,  and sweet basil dressing for $3.99 can't be beat",0
9zlIJ7Q5W4AENjpGgaNSsQ,l33rHW_LvpWn_DR73eSXmA,2015-06-14,The best ! Pizza ever! And their wings are amazing,0
TpaWkW4eazEBNZkDeIYLYg,OmL2bjLvvRxg1brM5Pehgw,2014-08-23,It's freezing in here. Don't forget to bring a sweater,0
rGpDkBpwiuhgxOdBqol1Iw,005GchcM1HWBH3SFKrIxBA,2012-06-15,Soul Rebels were fantastic! Abita amber from tap tasted a bit odd tonight to a friend.,0
oGDLaTRLPLz-R_KyQ3TzPA,yX7A-nIPx43J4bzgVHrx1A,2015-09-04,Always 5 stars.  Authentic and delicious every time.,0
Adk7onX_5mfD_HWmUEAhmA,WMMntKBYxfJbKV3bRIyljQ,2014-03-17,Try it!,0
FUpDwSrQgdm4DOzV8f_PlA,2lFni8ituUYceQJPxlUy_w,2011-04-07,Try the tacos and empamadas!,0
gBAKF7W2Uclgu_GKYscwnw,43iCwFaKXxF8T0TGGqfARQ,2017-03-09,HORRIBLE over charge for using your credit card with NO sign BEWARE,0
Aub2rSbYunQeKXoHHzxMnQ,etGUoX7XsekDbmaCCYyKBw,2013-06-07,They have really cleaned this up and are working non-stop to keep it that way;  the staff is PHENOMENAL! What a great experience.,0
s-eKQuETo9YlOVWFbZJc2g,HLdH3k4q2ZzcEK4TcaWfAQ,2012-07-23,Calendar shopping. :),0
YGEUMBBoNFW7X-z09gFu0A,wsjWh0neehfiQPh6hfuj3w,2016-08-12,"Always tasty, fast, we love it!  Their pot stickers are AWESOME.",0
g9EbjokOKqf9nO0LS3wO4w,0du93EkEwKuxRG_x6hqVUg,2012-07-22,only a few days left! :(,0
iinxERucBbn7xy1H9PVD1g,4QikH_OZkjN5CPA8xDS2YQ,2015-01-11,Who plays for vinyl toys. The owner is cool as hell.,0
fN17POyxijqDNBBe2UGZkA,YToCIZCJ9rhywrTeeB1EQA,2017-03-11,Amazing Greek food but sometimes customer service is sub par,0
HhD8DLES5ZeULKDXmfkOOg,CU2qYxxkiL1P_YMVWBEC-A,2012-10-07,Great place to party before the Saints game.,0
K3z-n829Fk0hxycukEKWqQ,E_9Mix_1Z2njw4ct7VRCGw,2012-10-07,"When driving to Best Buy or any other computer business is a no-go, i'll come down here for flash drives, compressed air, cleaning supplies for p.c.'s.",0
d_tRshM-w6S4QxE4VVi8tQ,fcVcNUGC9hiP_691vaboaA,2015-01-12,Get the rolls if you order online! They are free :),0
sBcKVeZEHiG9JAxCiGvd2g,G-l9ihg3sRAiGTuZLDmJTQ,2014-09-20,Check in and check out the swag.,0
yBJM7vzeyRiyTYJhUPtiLg,Teyv3k4-Y4aydpW9FEvWfw,2012-05-19,Buffalo chicken wrap tasted fresh and was under 400 calories! Turkey sausage & egg white sizzly was also good. I wish we had WaWas in Massachusetts!!!!,0
3tABZPOFyYgY05ADJnRT4w,CjIpmIHt8Ue14czGQo98cQ,2011-12-02,yes.,0
6-ixjryKFrCgue3JaHnvXQ,BeS4myK026pWqg3b16Pwlg,2016-04-22,Great food and friendly service! Highly recommend!,0
XF2SR4yNnIOGRGH9goofuA,vD_ZHw4_Kb7bztos6q2PyA,2010-12-19,"Food/drinks are decent, service/wait not the best.",0
iXemjTj5TOByT1-cNTSaDw,Gw2ucUuNeBZTQOi50HQ5gg,2015-06-29,Great menu and delicious food! Really enjoy the dog theme and photos!!,0
vd7LTCGyxHOeO8FnWVbHzw,w6iZaQ0ZmvTA_x1iRXFg0A,2011-05-01,Closed Sundays,0
bj0RCI6nDYcaJfWQk377Zw,zLXN88v_bTL16zZwCllx9g,2010-12-11,I got subway next door... but had to get curry noodle soup.,0
VZxyWuhu_wF1wqeZHo2uDg,wXst_P1VTHh45zv2zJuS0g,2017-09-24,The staff is not welcoming this particular McDonald's doesn't have customer service skills will not be returning to this location.,0
qKt9X3OIG4vBnjQ9YokQhg,EoaSBAHVwz3-dj_oN6RDhQ,2015-12-31,Now they have a bottomless salad and gravy in addition to their bottomless fries! Awesome!,0
Qcf4ihbB6V0FykFxppv_8w,XTraoWA-NVwt2KLd8rdfOg,2010-12-06,Senior citizen day?,0
2D-8pjS2NB9ut8AIUFEu2w,nDEC-7GY0jSG2PlAnMCeZg,2012-10-07,Amazing theatre. It's a restaurant. You get served at your seat!,0
SCjUeZfjafJ88fWWQjRh2w,iiu3bqTQyXy2Eu-jzO0T2Q,2010-12-09,take 2!,0
XiC7tQANHZNtTF0a73kN3g,Hy4yn4cIQCp37NcV2nn4fg,2017-03-23,Chicken Pho Mondays and Tuesdays; Beef Pho Tuesdays through Thursdays! $10.95,0
vBQIBNOXsVrGNWKwaYEi7Q,a8-kB7ZOA2PENitL29CkcQ,2012-08-05,Outstanding bar. Great wine and beer selection. The short rib mac & cheese and Parmesan truffle fries are ridiculously good.,0
TIFAgl8Ys7EsMbp6tjXZtg,0V9kMR2AGljsoMQR_JgpZQ,2014-06-08,Great place for a romantic date. Please leave the kids at home,0
J2jrwV078jh-kkUHjl3kzg,J6j0zr-GWCJ4PwtdWwEzhg,2011-10-18,"Heal you body, heal the world.",0
eObo_Ox6xQkTAQadT6i_1w,ESlbhXivKfrymFf-0saA7w,2013-12-13,bout 8 buxks,0
bK0j7YtVyN98UnM_8fUONg,KwMpbm3hkfR9OslAbOTbBQ,2012-03-18,Rude bartender made a coke & vodka instead of a soda & made me pay refusing to correct the mistake?! Never coming here again!!,0
nTEmSvz8_DK-iK3miQFCwA,5WYuAdX1R659ZjweIybCFA,2011-07-26,Lovin' the half price wings on Monday after 4pm.,0
QbAZz0bNDECP9fKh2HXwEA,2GdKEMhXh7xeFXB7cZRsDQ,2013-02-22,Great produce section with competitive prices to Publix.,0
i_sAh-ylmOwCQmqRmXox8g,v_bE00eJcYoTM9ucqQmDYw,2013-02-11,Cant wait to stuff my face with some pasta,0
sr-5EY6bmp4jINhea06MjA,ypE5drvej2bS4Jf_zywQGA,2017-03-22,This place is so quaint! A lovely outing with my momma,0
fcnQloUAvmv_hDlK0uHO9A,ePxjx8tee06mn5h87X-Sxg,2017-06-17,No more Rice Krispies Treats ice cream =(,0
9_V0SWbQPnZ0mR3kljXqBQ,-muNAYCmylCP7kype-VCZA,2015-01-20,Great place to share a bunch of sushi!,0
e5RB02O8fqV4ordEJX1kGw,e-DBu9N8Q-fTgY75ozOuYQ,2012-10-06,"Good pizza, but, by far THE WORST service!! Incompetent, uneducated and lazy workers. They forget your order, tell you 'it'll be 20 minutes' and 45 minutes later, still no food. And they look at you like you have 2 heads when you try to express your frustration.",1
FwTIsJdOV8JVBO_ep3gYSQ,Cif4H77P0T__eBB-B5_K1w,2013-02-17,1/2 priced drinks at the front bar,0
ac1AeYqs8Z4_e2X5M3if2A,rzyNpIt9PlemE8RWNXuC_Q,2011-12-30,Eating with the family on an outdoor patio on Bourbon St.,0
p_qSQwShIgQnNxGcajI4-w,20bBIeuBi4GWYAvvQmpIUg,2016-04-22,Make a reservation,0
z7nc1PoggzyXUK8Fz9-P9g,_ADnCcFfZrKuCUdv2SD-PA,2013-12-05,they have melona bars!!,1
hEb0f7wRZBUhX5f4CWEukg,D2Irsu87W5RU0azFjZI2VQ,2016-01-03,Best wings in the Indy area!,0
z67ktHxCJ3-Ebs3zooegSg,mJy-5ShuwwYRayxRtl6xxA,2015-01-25,"Got some pastries to-go today. Came home, opened it, and was greeted by a giant blond hair sticking out of the frosting of a piece of cake. Come on, that's gross.",0
jfz7g8z2Ih9gt1V6cWNWoQ,fZ_9Na3EuwqN1I9x24vcSg,2015-01-28,Ask for dental hygienist Leslie Joe (L.J) for your dental cleaning!,0
5Us-B-4XEzrysCQsSAnF9A,8wYt2OfdHwpe2eaP2Z3Qsw,2013-06-04,Fun day with my daughter before she went on a nature hike With school,0
JtAyaKWwnax-Ag20WXW10Q,t4WMFl5MMg0HcorAO8eOqA,2010-03-11,"Fries, and a steak made with sauce and peperoni... Try It !!!",0
ObZu0-S1VAqAuCbAF5AFvw,l3oIMKe_I_M69opcVbwELA,2012-01-05,The Crawfish and Corn Chowder is amazing!,0
Kt9UR1XPf2gZwngMN0tkTw,0juMoWXC7z4c7LgQP2s3sA,2011-12-29,Ahh. Massage...,0
B3JF06ctShiYJeg1FyJ5jA,xGS_mlHcCUipSKXrHk6CGw,2011-08-08,The tea is good,0
WuEj_th1_CylYddnvXknog,Ax8miQDiYN10Mf7aEz_zlg,2012-10-02,Great margaritas on the rocks. Slow service.,0
MdcgaLvlmhYwpb5l3NT19g,1h1R3ge1vZK237HcOf1lXA,2017-06-11,My god,0
IqCZkji8KQ5NRBN1ZfB5CA,YIIs55RbwXEp4DkP7o27Sg,2016-05-06,Margaritas and more at my favorite Franklin spot. Great service too.,0
gjYMjwyUGjY004PLo3cC8A,l0hV7ISFEdNw7k6tgI6iDA,2016-04-29,Parking lot is a hot mess right now! Aim to enter & park by the Tire Center/Gas if possible to avoid headache.,0
ezQUvpSmcCGkoX5Pf9B5Xg,WCN5fiJ34_pWq0cv23I_ag,2012-05-26,Great family friendly fun!,0
5xW1QiUC2PEwa8jDha0scQ,oGbzCeY9_vDa6bawi81pgQ,2018-04-05,Ugh this is nasty!,0
ZddEwyX5NHCcp_u7XRodBg,CHf_Uk6x6pF740PA6amvXw,2013-12-22,"This is as close as I get to eating gourmet food. The menu is fresh and varied, the food well-prepared and the ambiance relaxed and pleasant.",0
MuQ-irulfi6V8N9Ka6XBHQ,J7U_-yCreEv38vsM8WLS-A,2014-01-21,Great ribs and wings,0
SA1kBystZZn8yYiQsjljYQ,-G7Zkl1wIWBBmD0KRy_sCw,2013-09-24,Going with a Turkish Greek Omelet. So glad they put their differences aside.,1
K7KHmHzxNwzqiijSJeKe_A,ZebJ5nOtpJdBS4C5D4Ft_Q,2014-03-16,Gaufre chicken cordon bleu.....yummy!!!!,0
XM3ZCy6mhG9y9FZPIjOHlA,RdLTUqd662yMT1IcCG5sQw,2017-03-14,Just opened! Burgers were good and service was even better! Give this place a try!,0
8yR12PNSMo6FBYx1u5KPlw,WFoagkbdpn3nZKpHG46uVQ,2012-10-28,Want to know what I love about Bru Burger?!?????   EVERYTHING!!!!!!         And the Beer Flights!!!!!  BUZANG!!!!,0
Svp8kOsVh6ipCTtlEoW9qw,t0t4XNPtitNdgJv9UbfJgQ,2013-02-09,This place is for lower middle class Americans that have 3-10 kids just sayin...,0
7YYb7e3qM3UFi2kJbkaE9A,OD2dMRR3HwJfxO0ib-GsAA,2016-04-25,The owner here is very personable and friendly.,0
nn5tvvgFtnoyCocACvXmJQ,QZK4GNppPBn6FbwMbVvB1g,2013-02-02,Always our first stop for Taste of Soulard!,0
jeizWBHYh9bYkf-rey3Ekw,6O1ifpkuVsAuGXYGU1m3UA,2012-07-23,Amazingly beautiful!!!!,0
ipPhk2H1S5MjswqJH7xrCA,vBZywpF-vTrS3oayjpjkAA,2012-10-08,Love the patio for lunch and cocktails.,0
