business_id,name,address,city,state,postal_code,latitude,longitude,is_open,categories,review_count,stars,effective_date,expiry_date,current_flag
IBl6b1zPNo36aqV4h7vQ_w,Dong's China Buffet,398 S Indiana St,Mooresville,IN,46158,39.606606,-86.376912,true,"Chinese, Restaurants, Buffets",59,3.5,2025-02-24,9999-12-31,true
SvT0Bbxw6nN9QqHOD6NCHA,Reno Dodge Truck Dealer,"700 Kietzke Ln, Ste 1",Reno,NV,89502,39.5201652,-119.7882917,true,"Automotive, Car Dealers, Commercial Truck Dealers",10,2,2025-02-24,9999-12-31,true
JtwyVOjFQvI2VZwZHta-dw,Bob Evans,"100 Cresson Blvd, Unit 2",Phoenixville,PA,19460,40.1330840253,-75.4502420086,true,"Salad, Comfort Food, Restaurants, American (Traditional), Breakfast & Brunch, Bed & Breakfast, Hotels & Travel",51,2.5,2025-02-24,9999-12-31,true
xGUAa3xa8KsmbolC3XboQg,Xtreme Tacos,310 East Waters Ave,Tampa,FL,33604,28.0254766,-82.457399,false,"Mexican, Tacos, Food, Restaurants, Food Trucks, Tex-Mex",193,4.5,2025-02-24,9999-12-31,true
1BZ4Z-Z3b2O0JC36ZaBcUg,The Eye Institute of West Florida,148 13th St SW,Largo,FL,33770,27.916141,-82.801378,false,"Doctors, Health & Medical, Eyewear & Opticians, Shopping, Optometrists, Ophthalmologists",9,2,2025-02-24,9999-12-31,true
eJhXqSKaYzDS4WBeDq8vEQ,Bistro La Bête,1703 South 9th St,Philadelphia,PA,19148,39.9280043,-75.1600446,false,"French, Restaurants",15,5,2025-02-24,9999-12-31,true
Juoz1CK-bqCNFtOA02BtjA,Just Cookies,"222 E Market St, Ste 43",Indianapolis,IN,46204,39.7686919154,-86.153497124,true,"Bakeries, Food",33,3,2025-02-24,9999-12-31,true
Nno-n37B-D12kTZNp4IMyA,Stadium Bar & Grille,971 Bristol Pike,Bensalem,PA,19020,40.0671713,-74.970764,false,"Restaurants, Beer Bar, Nightlife, American (Traditional), Bars, Sports Bars",5,2,2025-02-24,9999-12-31,true
oGgBScW-dDh6tweYA0DV4g,Handyman True Value Hardware,500 W Washington St,Florissant,MO,63031,38.7958745,-90.3383036,true,"Shopping, Hardware Stores, Home & Garden",6,3.5,2025-02-24,9999-12-31,true
ne4NHcrVU8ZakOOg-lnB7Q,The Monster Minders,916 League St,Philadelphia,PA,19147,39.9368239,-75.1589286,true,"Dog Walkers, Pets, Pet Services, Pet Sitting",38,5,2025-02-24,9999-12-31,true
R5QbKpaw2dMOzzmHa5_mNQ,Car & Van World,577 Chester Pike,Prospect Park,PA,19076,39.8861768724,-75.3022861023,true,"Automotive, Car Dealers, Used Car Dealers",5,2.5,2025-02-24,9999-12-31,true
JJNCJWaH2KV44r9aeEBlqA,Indiana City Brewing,24 Shelby St,Indianapolis,IN,46202,39.7659626275,-86.1411079553,true,"Breweries, Beer, Wine & Spirits, Food",153,4,2025-02-24,9999-12-31,true
2wSy-l44n1W2E-5R6QGRug,Taco Bell,4402 A Rt 130,Willingboro,NJ,08046,40.055,-74.885,true,"Tex-Mex, Fast Food, Breakfast & Brunch, Tacos, Restaurants, Mexican",14,2.5,2025-02-24,9999-12-31,true
sk2lZI4zmuGAccd3DLCnBw,Boyd Hill Nature Preserve,1101 Country Club Way S,Saint Petersburg,FL,33705,27.7251226771,-82.6500804812,true,"Active Life, Parks, Hiking",33,5,2025-02-24,9999-12-31,true
B3JF06ctShiYJeg1FyJ5jA,Remedy Cafe,8631 109 St NW,Edmonton,AB,T6G 1E8,53.5228042,-113.5117214,true,"Indian, Desserts, Cafes, Restaurants, Food, Coffee & Tea, Nightlife, Lounges, Bars",127,3.5,2025-02-24,9999-12-31,true
Azwby99MXxgB8bjaCwXkKg,USA Pawn & Jewelry,4870 E 22nd St,Tucson,AZ,85711,32.2065124,-110.8880767,true,"Gold Buyers, Jewelry, Shopping, Pawn Shops",5,2,2025-02-24,9999-12-31,true
MIpB_MNDNmtB61hu3yFqVQ,Diva Nail & Spa,6432 N US Hwy 41,Apollo Beach,FL,33572,27.771034,-82.3921498,true,"Beauty & Spas, Nail Salons",24,2.5,2025-02-24,9999-12-31,true
3dgXlhN2ChBW2Y75OWQ4FQ,Walmart,299 Valley Gate Dr,Warrington,PA,18976,40.2202079,-75.1379376,true,"Electronics, Drugstores, Discount Store, Food, Department Stores, Grocery, Shopping, Fashion",37,2,2025-02-24,9999-12-31,true
j-MaqsJB_3wuO8RwZqXRxA,Brow Spa,"10 Lincoln Hwy, Ste 102A",Fairview Heights,IL,62208,38.5922432,-89.9836048,true,"Hair Removal, Medical Spas, Skin Care, Waxing, Health & Medical, Beauty & Spas, Eyelash Service",12,3,2025-02-24,9999-12-31,true
I8u_S3ulOiifLyIDx_12oQ,Embellish Home,"6538 E Tanque Verde Rd, Ste 140D",Tucson,AZ,85715,32.2451881,-110.8524133,true,"Flowers & Gifts, Home Decor, Gift Shops, Jewelry, Home & Garden, Furniture Stores, Shopping",5,5,2025-02-24,9999-12-31,true
DJek6E-1UghE9TmhGKKiuA,Christ Presbyterian Church,36 E Victoria St,Santa Barbara,CA,93101,34.4250708,-119.7044772,true,"Churches, Religious Organizations",5,4.5,2025-02-24,9999-12-31,true
InbkcStjSbpQEK5JGsy8ZA,"Nemours Children's Hospital, Delaware",1600 Rockland Rd,Wilmington,DE,19803,39.7792065851,-75.5578685648,true,"Hospitals, Health & Medical",29,4,2025-02-24,9999-12-31,true
6D_ZBVcUPje3IyVg1n_Edw,Jin Jae,28 S 20th St,Philadelphia,PA,19103,39.9522818,-75.1735853,true,"Specialty Food, Food, Fruits & Veggies",9,2.5,2025-02-24,9999-12-31,true
ljEVadfTs8G9XvNKYwvXYg,Heather Ivy Artistry,,Doylestown,PA,18902,40.3101063,-75.1298939,true,"Eyelash Service, Eyebrow Services, Beauty & Spas, Makeup Artists, Permanent Makeup",16,5,2025-02-24,9999-12-31,true
y2EaDF-TXGEQRbLBbTFeKA,Floor Depot,1300 Main St,Dunedin,FL,34698,28.019855,-82.7714154,true,"Carpeting, Shopping, Flooring, Wholesale Stores, Carpet Installation, Home Services",18,4.5,2025-02-24,9999-12-31,true
JOiDhBBiSu79PdPnYx87Xw,Healthies Fishers,11063 Allisonville Rd,Fishers,IN,46038,39.9506109,-86.0416383,true,"Juice Bars & Smoothies, Coffee & Tea, Food",29,4.5,2025-02-24,9999-12-31,true
gFR-VYxGVsTQ4WeZK_mK4g,Bartlein & Co,"3944 State St, Ste 200",Santa Barbara,CA,93105,34.4413745,-119.7534216,true,"Real Estate, Property Management, Home Services",46,1.5,2025-02-24,9999-12-31,true
QUxFneps0qX5S8XpEUnazg,Piranha's Bar & Grill,113 2nd Ave N,Nashville,TN,37201,36.162251,-86.77571,false,"Restaurants, Dive Bars, Sports Bars, Bars, Nightlife, American (Traditional), Sandwiches",75,4,2025-02-24,9999-12-31,true
Gib553AC85MoMzQSusnc6w,Speedway,7335 S Houghton Rd,Tucson,AZ,85747,32.1184375,-110.771994,true,"Gas Stations, Coffee & Tea, Automotive, Food, Convenience Stores",7,1.5,2025-02-24,9999-12-31,true
5bbY-DLjNBXoQPoueBFnEA,Friend's Plumbing,"325 Mears Blvd, Ste 100",Oldsmar,FL,34677,28.0384664,-82.6768113,true,"Plumbing, Home Services",39,4,2025-02-24,9999-12-31,true
-ULw4StPb3g2JYWGoBd33Q,Hull's HVAC,223 Ray St,Jenkintown,PA,19046,40.0725935,-75.0970516,true,"Appliances & Repair, Local Services, Heating & Air Conditioning/HVAC, Home Services, Fireplace Services",30,2,2025-02-24,9999-12-31,true
liy3id4Wj1AaIduwETiVSQ,Sam's Pizza,5450 Rutland St,Philadelphia,PA,19124,40.0310045,-75.0836118,true,"Restaurants, Pizza",13,2,2025-02-24,9999-12-31,true
s_ypQXJm1d94PfmY6JLzRA,Bargain Thrift Center,5245 Germantown Ave,Philadelphia,PA,19144,40.0320419,-75.167607,false,"Thrift Stores, Shopping",19,4.5,2025-02-24,9999-12-31,true
YB689VFiOlzUTBRPiauDFA,Terraza Cafe,3007 De La Vina St,Santa Barbara,CA,93105,34.4387119,-119.7286469,false,"American (Traditional), Restaurants, Mexican, American (New)",17,3,2025-02-24,9999-12-31,true
rAUaBd1BMOrY9K6kZzcEEw,Queen Nails & Spa,"1701 Welsh Rd, Ste 5",Philadelphia,PA,19115,40.0859109155,-75.0394481421,true,"Nail Salons, Beauty & Spas, Massage",64,2,2025-02-24,9999-12-31,true
BxQ5vrfjdIGlIh5Gcw3NnA,Driven2Drive,131 Montgomery Ave,Bala Cynwyd,PA,19004,40.0057154,-75.2393831,true,"Driving Schools, Education, Departments of Motor Vehicles, Public Services & Government, Traffic Schools, Specialty Schools",47,4.5,2025-02-24,9999-12-31,true
nEkazpoplwoYWQ39EtU77g,Salon Renova,"Independent Sq, 294 E Moana Ln, Ste 5",Reno,NV,89502,39.4916004,-119.7923378,false,"Beauty & Spas, Hair Salons, Shopping, Hair Stylists, Nail Salons, Cosmetics & Beauty Supply",10,4.5,2025-02-24,9999-12-31,true
tKxXZd00zZ24jDmJJcUYPQ,Natchez Trace Parkway,Starting At Tn Highway 100,Nashville,TN,37246,36.0322963845,-86.9762194022,true,"Active Life, Parks, Landmarks & Historical Buildings, Public Services & Government",40,5,2025-02-24,9999-12-31,true
N-m8jfnawwenfL3-jzlbqg,The Brentwood Library,8109 Concord Rd,Brentwood,TN,37027,35.9945549,-86.7895988,true,"Public Services & Government, Libraries",16,4,2025-02-24,9999-12-31,true
YE3E3nFsPo0O7gpMpOL18A,T J Courtney's Restaurant and Catering,"4066 N Mount Juliet Rd, Ste B",Mt Juliet,TN,37122,36.2270382325,-86.514847411,true,"Restaurants, Burgers, Pizza, Sandwiches, Southern, American (Traditional), Comfort Food",112,3.5,2025-02-24,9999-12-31,true
4JAVcmB1db7SDRbvh0biqg,Fye,1251 US Hwy 31 N,Greenwood,IN,46142,39.633499,-86.121169,true,"Music & DVDs, Toy Stores, Hobby Shops, Shopping, Books, Mags, Music & Video",7,2,2025-02-24,9999-12-31,true
yHyQEsli0aaa9UOEM-L_bQ,Dynamic Auto Salon,,Meridian,ID,83646,43.6434944,-116.4360004,true,"Automotive, Auto Upholstery, Auto Detailing, Car Wash",11,5,2025-02-24,9999-12-31,true
fdjzXyPw1Zt2avRokULJOw,Doan's Restaurant,10130 107 Street NW,Edmonton,AB,T5J 1J4,53.5416222,-113.5051216,false,"Vietnamese, Restaurants",47,3.5,2025-02-24,9999-12-31,true
jj4cLJGOeyyXYDJKdDiaHg,Women's Care Florida,"4321 North MacDill Avenue, Suite 205",Tampa,FL,33607,27.9799177,-82.4922317,true,"Obstetricians & Gynecologists, Nutritionists, Doctors, Health & Medical, Medical Centers",18,3,2025-02-24,9999-12-31,true
ugSj0rWlWQ57-FuKuieGXA,Tampa Pizza Co - Westchase,9556 W Linebaugh Ave,Tampa,FL,33626,28.042926,-82.59231,true,"Sandwiches, Bars, Italian, Nightlife, Beer Bar, Pizza, Restaurants",81,4,2025-02-24,9999-12-31,true
JrlYnMIFLq2NWLk9EbM4AA,Clusters Handcrafted Popcorn,"25 N Main St, Fl 1",Doylestown,PA,18901,40.3106364,-75.1304804,false,"Candy Stores, Specialty Food, Bakeries, Popcorn Shops, Food, Coffee & Tea, Desserts, Gelato",44,4.5,2025-02-24,9999-12-31,true
6jNFUIKiCCKnLCpGJpkyrg,McDonald's,710 Adams Ave,Philadelphia,PA,19124,40.0323183,-75.106562376,true,"Fast Food, Restaurants, Food, Coffee & Tea, Burgers",22,1,2025-02-24,9999-12-31,true
e9J0IWHyYGU-AcCqTQ7lSA,Kaisen Sushi,14841 N Dale Mabry Hwy,Tampa,FL,33618,28.083075,-82.504375,false,"Restaurants, Sushi Bars, Japanese",69,4,2025-02-24,9999-12-31,true
qLrTiIPDlnNX6FYTs29rmg,Buddy's Grill,4821 E Grant Rd,Tucson,AZ,85712,32.250943,-110.890264,false,"Restaurants, American (Traditional)",14,3.5,2025-02-24,9999-12-31,true
6FvC6w810uf6O7Ocd6Wpog,Yolklore,8958 Watson Rd,St. Louis,MO,63119,38.5624086279,-90.3668923776,true,"Food, Restaurants, Bakeries, Coffee & Tea, Caterers, Event Planning & Services, Burgers, Breakfast & Brunch",263,4.5,2025-02-24,9999-12-31,true
Ln5j6LRuXur3E5U86WjOJg,Magazine Po-Boy Shop,2368 Magazine St,New Orleans,LA,70130,29.9279293,-90.0789655,false,"Venues & Event Spaces, Event Planning & Services, Sandwiches, Grocery, Restaurants, Breakfast & Brunch, Food",72,3.5,2025-02-24,9999-12-31,true
BBZYPLRadpUKoeP82sIqWw,Tatyana Boutique,807 State St,Santa Barbara,CA,93101,34.4198221,-119.6996844,false,"Fashion, Shopping, Women's Clothing, Accessories",6,5,2025-02-24,9999-12-31,true
rZIoDcsE7vsneLXRzkXlfQ,Tim Hortons,275 Carnegie Drive,St Albert,AB,T8N 1M9,53.6420321719,-113.5763070271,true,"Food, Coffee & Tea, Sandwiches, Bakeries, Donuts, Restaurants",6,2,2025-02-24,9999-12-31,true
VPZk3uYLXAc1pn3XDjWQVw,Arby's,5790 Belleville Crossing St,Belleville,IL,62226,38.523756,-90.031249,true,"Restaurants, Sandwiches, Fast Food",7,2.5,2025-02-24,9999-12-31,true
7gyiQdr6MselGVlmbMkPMw,Bartel Jewelers,10411 Clayton Rd,Saint Louis,MO,63131,38.6340678,-90.4095271,true,"Shopping, Jewelry",5,4,2025-02-24,9999-12-31,true
pt0SLWdKuqrv7KRMgpOhLw,Starbucks,214-216 Kings Hwy,Haddonfield,NJ,08033,39.897906,-75.031543,true,"Food, Sandwiches, Coffee & Tea, Restaurants",38,3.5,2025-02-24,9999-12-31,true
0fuoT1CB31Ow9VkH4VKkyA,Cr Hooligans,1616 Delaware Ave,Wilmington,DE,19806,39.7574992,-75.5623177,false,"Bars, Nightlife, Sports Bars",6,3,2025-02-24,9999-12-31,true
9wa2FJBzEk8Gv0ahK2o_hA,Hilltop Cafe,9322 Little Rd,New Port Richey,FL,34654,28.292461,-82.675004,true,"Breakfast & Brunch, Restaurants",20,4,2025-02-24,9999-12-31,true
8vd8Im3W9U7LpzRvEfXceQ,JSX,485 S Rock Blvd,Reno,NV,89502,39.5047891,-119.7645438,true,"Airlines, Transportation, Hotels & Travel, Airports",9,5,2025-02-24,9999-12-31,true
Qx2G3vuLAJmCoNCBG05OlA,Anthonys Cigar Emporium,4419 N Campbell Ave,Tucson,AZ,85718,32.2875328639,-110.9441078185,true,"Shopping, Tobacco Shops",24,4.5,2025-02-24,9999-12-31,true
_lSLO29Ux_Le6VORQ-MTDQ,Gloucester County YMCA,235 E Red Bank Ave,Woodbury,NJ,08096,39.8434575,-75.1431824,true,"Gyms, Child Care & Day Care, Fitness & Instruction, Active Life, Local Services, Amateur Sports Teams",5,2,2025-02-24,9999-12-31,true
zqezBUeLGh-U4kRJgB4sGA,Soho Japanese Restaurant,8800 New Falls Rd,Levittown,PA,19054,40.1741415,-74.8304145,false,"Japanese, Noodles, Restaurants, Sushi Bars",6,5,2025-02-24,9999-12-31,true
sxuv5uZU15UHGT_HB1xYxQ,Islands Restaurant,3825 State St,Santa Barbara,CA,93105,34.438119,-119.748456,true,"Bars, Burgers, Restaurants, Nightlife, Sports Bars, American (New)",197,3.5,2025-02-24,9999-12-31,true
3wogQmKw729tKKWaVbZvbg,World Famous N'awlins Cafe & Spice Emporium,1101 N Peters St,New Orleans,LA,70116,29.960059,-90.059223,true,"Herbs & Spices, Seafood, Restaurants, Cajun/Creole, Food, Specialty Food",295,2.5,2025-02-24,9999-12-31,true
UP_qAGs0AJCpD7IH_yI_Eg,Tobey's Junk Hauling,36 Webb Cir,Reno,NV,89506,39.615709,-119.87259,true,"Junk Removal & Hauling, Local Services",23,5,2025-02-24,9999-12-31,true
ScnZfskF50VacnWdiVYL5A,Quality Pet Care,1600-B Belle Chasse Hwy,Gretna,LA,70056,29.8971841814,-90.0433671391,true,"Pet Groomers, Pets, Veterinarians, Pet Services, Pet Sitting",18,5,2025-02-24,9999-12-31,true
TexC8cWPqLQKjFX80LBQ4A,Meijer,6939 W Broadway,McCordsville,IN,46055,39.88691,-85.938072,true,"Grocery, Health & Medical, Electronics, Pharmacy, Food, Bakeries, Toy Stores, Shopping",33,3.5,2025-02-24,9999-12-31,true
qxxpkyXHDdMjg-faTCu1bw,925 Common Luxury Apartments,925 Common St,New Orleans,LA,70112,29.9538877,-90.0724138,true,"Apartments, Home Services, Real Estate",19,2,2025-02-24,9999-12-31,true
95Pw5mF_PMbfvXN_K-mXWQ,Summit Cakery & Cafe,1006 Mantua Pike,Woodbury Heights,NJ,08097,39.8125472,-75.1634761,true,"Cafes, Food, Bakeries, Restaurants, Desserts",39,3.5,2025-02-24,9999-12-31,true
uKxUtSvo1An9d1xbQOiidA,Bucks County Pet Grooming,,Langhorne,PA,19047,40.1745538,-74.9226665,true,"Pet Sitting, Pets, Pet Services, Pet Groomers",6,3.5,2025-02-24,9999-12-31,true
YJ4jzBFJU2EJhM-zatdLRQ,Dunkin',300 Erie Ave,Philadelphia,PA,19134,40.0068644,-75.1230914,true,"Food, Donuts, Coffee & Tea",6,1,2025-02-24,9999-12-31,true
5lHHb6kRtnnmj1bPEIRHoA,Childtime of Tucson,5675 East River Road,Tucson,AZ,85750,32.2750568,-110.8722889,true,"Local Services, Education, Tutoring Centers, Child Care & Day Care, Preschools, Elementary Schools",6,1,2025-02-24,9999-12-31,true
BVndHaLihEYbr76Z0CMEGw,Mamas Kitchen,5524 S Dale Mabry Hwy,Tampa,FL,33611,27.884852,-82.5060044,true,"Sandwiches, Restaurants, American (New), American (Traditional), Breakfast & Brunch",162,4.5,2025-02-24,9999-12-31,true
HSb0mHv23zY42j2vcPtSyA,Maple Street Patisserie et Bistro,8300 Earhart Blvd,New Orleans,LA,70118,29.9624698182,-90.1176114916,false,"Food, Bakeries, Restaurants, Cafes",6,4,2025-02-24,9999-12-31,true
91za7kqh_KaTwRkldcHr-A,U-Haul Moving & Storage of East Tampa,5806 N 56th St,Tampa,FL,33610,28.000965,-82.394223,true,"Self Storage, Automotive, Movers, Truck Rental, Home Services, Propane, Local Services",8,2,2025-02-24,9999-12-31,true
BN3XER1lqg2gw9pD7QAbSg,Family Fitness Centers,8846 State Rd 52,Hudson,FL,34667,28.330159,-82.668954,false,"Gyms, Trainers, Fitness & Instruction, Active Life",5,2,2025-02-24,9999-12-31,true
Hj_mWzPoyyX1es-a_x1eXA,Philadelphia Photographics,"129 S 13th St, Fl 2",Philadelphia,PA,19107,39.9495566,-75.1617091,false,"Arts & Entertainment, Shopping, Photography Stores & Services",25,4,2025-02-24,9999-12-31,true
k920l7wHSjLZDJLvn-UfyQ,McArthur's Bakery Cafe,6630 Delmar Blvd,University City,MO,63130,38.655785,-90.306723,false,"Breakfast & Brunch, Delis, Restaurants, Desserts, Food, Cafes, Bakeries, Sandwiches",22,3.5,2025-02-24,9999-12-31,true
uAb0oDaO3vUgNfV77Y3mFA,Lavender Massage,55 S Wells Ave,Reno,NV,89502,39.52702,-119.8033292,true,"Massage Therapy, Beauty & Spas, Health & Medical, Massage",7,3.5,2025-02-24,9999-12-31,true
Jubq4o59PS1Q3vyxBgrtQw,Rolling Stars,"706 E Market St, Ste 200",West Chester,PA,19382,39.954138,-75.616182,true,"Food Delivery Services, Restaurants, Breakfast & Brunch, Bagels, Food, Soup, Coffee & Tea",47,4,2025-02-24,9999-12-31,true
WSllV7Nl13wskOFWjh-BbA,Bountiful Farmers Market,3696 97 Street,Edmonton,AB,T6E 5S8,53.4720691,-113.4805395,true,"Specialty Food, Food, Fruits & Veggies, Restaurants, Pop-Up Restaurants, Grocery, Farmers Market",16,4.5,2025-02-24,9999-12-31,true
uNgurpUi-9BRM6VLEnuNKA,Roger's Chicago Beef & Pizza,,Hudson,FL,34667,28.3644485,-82.6934343,true,"Restaurants, Pizza",18,3,2025-02-24,9999-12-31,true
GEGTsaKaO1R9fFB4sGS5qw,Santa Barbara Food Connection,5599 Hollister Ave,Goleta,CA,93117,34.4354208,-119.8203772,true,"Mexican, Restaurants, Food Trucks, Food",10,4.5,2025-02-24,9999-12-31,true
r9DsJgH1TiWA6k2fME3jWg,Harvest Church,831 N Main St,Meridian,ID,83642,43.6117342,-116.3922799,true,"Religious Organizations, Churches",9,3,2025-02-24,9999-12-31,true
lJWEnJ1KlRO69tfugkeRuw,Oriental Market,2604 Lafayette Rd,Indianapolis,IN,46222,39.802986,-86.2145394,true,"Food, Grocery",9,3,2025-02-24,9999-12-31,true
7rtrGGsUkVWZFHJaEArJ7g,The Trappe Tavern,416 W Main St,Trappe,PA,19426,40.1983718,-75.4757542,true,"American (Traditional), Bars, Restaurants, Nightlife, Seafood, Sports Bars",109,3,2025-02-24,9999-12-31,true
j50-hK5V4OQwYo9kyUF5FQ,Punk'd Pineapple,148 W State St,Kennett Square,PA,19348,39.8461822193,-75.7133925177,false,"Restaurants, Food, Food Stands, Ice Cream & Frozen Yogurt",8,5,2025-02-24,9999-12-31,true
_yK1bMl56fBuj2fG5lMiMQ,Machu Picchu Peruvian Restaurant,5356 W 38th St,Indianapolis,IN,46254,39.8237744,-86.2538716,true,"Restaurants, Peruvian",46,4,2025-02-24,9999-12-31,true
M2mkUv39B6E_1UOC24gPqw,Port Richmond Books,3037 Richmond St,Philadelphia,PA,19125,39.981066,-75.1044119,false,"Books, Mags, Music & Video, Bookstores, Shopping",18,5,2025-02-24,9999-12-31,true
k3CjpU8COgn--pueiZm3XA,La Monarca,8531 Olive Blvd,Saint Louis,MO,63132,38.674382,-90.356398,false,"Mexican, Restaurants",44,4,2025-02-24,9999-12-31,true
hNH1ILskk1qu7TA0rBvvlw,Starbucks,3925 E Southport Rd,Indianapolis,IN,46237,39.665,-86.098961,true,"Food, Coffee & Tea",50,2.5,2025-02-24,9999-12-31,true
DSXdF5VHrzQx24d_QI1NTQ,Pet Community Center,943-B Dr Richard G Adams Dr,Nashville,TN,37207,36.2058757,-86.7469076,true,"Pets, Veterinarians, Pet Services",30,4.5,2025-02-24,9999-12-31,true
whzkbvSdu3-Muk2Vcr_V-g,Champion Auto Glass,12003 149 Street NW,Edmonton,AB,T5L 2J2,53.5723942,-113.5775018,false,"Automotive, Auto Glass Services, Windshield Installation & Repair",5,5,2025-02-24,9999-12-31,true
CdIXMDRKd8o0dUbwJ6hJdg,The Doghaus Soulard,1800 S 10th St,St Louis,MO,63104,38.6102399,-90.204274,true,"Active Life, Dog Parks, Parks, Bars, Nightlife, Pubs",17,4,2025-02-24,9999-12-31,true
FvsoAgtOyBwoAuTyApGpWg,Colmar Veterinary Hospital,2252 N Broad St,Colmar,PA,18915,40.2623541,-75.2609175,true,"Pet Groomers, Health & Medical, Pets, Hospice, Pet Services, Veterinarians",7,4.5,2025-02-24,9999-12-31,true
VRGYwKE_Z77frm5NwLvJhw,Burger Republic,420 11th Ave S,Nashville,TN,37203,36.1524355,-86.7835814,true,"Bars, Restaurants, Sports Bars, Burgers, Pubs, Nightlife, Armenian, American (Traditional)",721,4,2025-02-24,9999-12-31,true
c7h5S5Oqz3wq3KufxUlmtQ,Crepe Works,8882 170 Street,Edmonton,AB,T5T 3J7,53.52272,-113.619954,true,"Creperies, Restaurants, Fast Food, French",14,2.5,2025-02-24,9999-12-31,true
QzMJi8pagyNePMHZOTkbLA,ABU Games,7211 W Colonial St,Boise,ID,83709,43.6015392,-116.271408,true,"Music & DVDs, Tabletop Games, Books, Mags, Music & Video, Hobby Shops, Videos & Video Game Rental, Local Flavor, Shopping",10,4.5,2025-02-24,9999-12-31,true
egtZ6tRJV-MtSsjQESTM-w,Royal Jewelers,1369 Franklin Mills Cir,Philadelphia,PA,19154,40.085936,-74.9626337,true,"Jewelry, Shopping",7,2.5,2025-02-24,9999-12-31,true
do1iQw_yAYGcaNn2RMBnSQ,China Wok,27 E Hinckley Ave,Ridley Park,PA,19078,39.8796236,-75.3227468,true,"Restaurants, Chinese",19,3.5,2025-02-24,9999-12-31,true
NOxVsMc1YihswRKJNphhfA,Luxe Lash & Beauty Bar,25 E Afton Ave,Yardley,PA,19067,40.2436073753,-74.8369990316,true,"Hair Removal, Waxing, Eyelash Service, Beauty & Spas",5,5,2025-02-24,9999-12-31,true
K1RWWNDGPQIx9ICnuw57bw,"Professional Industries, Inc.",9655 Dielman Rock Island Industrial Dr,Saint Louis,MO,63132,38.6812217308,-90.3625488281,true,"Contractors, Local Services, Snow Removal, Pool Cleaners, Home Services",7,2,2025-02-24,9999-12-31,true
mRWlzIJpyQgatq_J7dzxWw,Audubon Aquarium of the Americas - Food Court,1 Canal St,New Orleans,LA,70130,29.9505176505,-90.0630244854,true,Food,7,2.5,2025-02-24,9999-12-31,true
khENW_ru1xFjTyRcfPCRGQ,"Gordon Plumbing, Inc",8711 Castle Park Dr,Indianapolis,IN,46038,39.9140808,-86.026722,true,"Hydro-jetting, Local Services, Excavation Services, Plumbing, Home Services",8,2,2025-02-24,9999-12-31,true
BvQ02tI-7gVAfQwHe_U3bA,Taco Bell,80 W Duval Mine Rd,Green Valley,AZ,85614,31.90552,-110.98834,true,"Breakfast & Brunch, Fast Food, Restaurants, Tex-Mex, Mexican, Tacos",18,3.5,2025-02-24,9999-12-31,true
uy_-IYVthRB9QYhULMgROQ,Martin's Chicken and Waffles,"1000 Rivergate Pkwy, Ste 3004",Goodlettsville,TN,37072,36.3026299,-86.6975705,false,"Food Trucks, Waffles, Food, Chicken Wings, Restaurants, Sandwiches",7,4,2025-02-24,9999-12-31,true
yx-YZxKBk5hmtjnhASJEZA,Studio Green Organic Salon & Spa,218 S 11th St,Nashville,TN,37206,36.1744945,-86.7504966,false,"Massage, Hair Salons, Beauty & Spas, Skin Care",35,4,2025-02-24,9999-12-31,true
c1kkbCvr4_PEjPtIMqpj8g,Williams Park,940 S Locust Ln,Brownsburg,IN,46112,39.8299168253,-86.4075263481,true,"Basketball Courts, Playgrounds, Active Life, Parks",10,5,2025-02-24,9999-12-31,true
aCjTyN2RLAao0jsYZkZfbA,Ritter's Frozen Custard,4840 W 57th St,Indianapolis,IN,46254,39.8564753,-86.2421671,true,"Ice Cream & Frozen Yogurt, Restaurants, Burgers, Specialty Food, Food, Custom Cakes, Desserts, Chocolatiers & Shops",41,4.5,2025-02-24,9999-12-31,true
n6EspciV-aGB0qqieOo-3A,Bliss Nails,"2605 E 62nd St, Ste 1002",Indianapolis,IN,46220,39.867717,-86.1201115,true,"Hair Removal, Beauty & Spas, Nail Salons",83,3.5,2025-02-24,9999-12-31,true
JdsM_KvpVamSMNXaS7R68w,Catalina Laundry,"16150 N Oracle Rd, Ste A",Tucson,AZ,85739,32.4992591,-110.9252972,true,"Laundry Services, Local Services",16,3.5,2025-02-24,9999-12-31,true
EjwrtCJDCZBUS_uTvpHMSw,Skeeter's Pub,7 Coles Rd,Blackwood,NJ,08012,39.8113901,-75.0676368,true,"Bars, American (New), Nightlife, Restaurants, Pubs",92,3.5,2025-02-24,9999-12-31,true
INWHqjudS0vDcVKlHyz69A,Shere-E-Punjab,5059 State Rd,Drexel Hill,PA,19026,39.9450734454,-75.3244363344,false,"Event Planning & Services, Caterers, American (New), Indian, Restaurants",147,4,2025-02-24,9999-12-31,true
JtYHPyVNJZ4HVvDdpNV1Iw,Harold's Feed & Pet Supply,12990 Dr Martin Luther King Jr Blvd,Dover,FL,33527,27.989905,-82.244689,false,"Home & Garden, Shopping, Appliances, Nurseries & Gardening, Pet Stores, Fences & Gates, Pets, Home Services, Plumbing",6,4,2025-02-24,9999-12-31,true
