review_id,business_id,user_id,review_date,stars,cool,funny,useful
WbZCLBAV7Dy_QPqE7CEKfQ,S2vd-D9_xQn0Jx4Iz1GbKQ,YZ7_ROsMiNy_RLokJpwKfg,2016-01-30,4,0,0,0
hll3PKZbMbu2W7uFbF8ezQ,vUrTGX_7HxqeoQ_6QCVz6g,CmLK8cjvcUIKyNVMp8ZyDA,2018-08-24,2,0,0,0
1KDgaUn70Fp1Mier0guy2A,V378VWx4D8BstWNRFwDULg,uKoKpRMHF91xXXLK1OTspQ,2017-01-15,5,1,0,0
stoA7GwetgFU4N4KxvLHew,i7akkU95QVETwwX8D2qH-Q,Dci-j4CGv36Cvb-1ne_-LQ,2016-04-11,5,0,0,1
TUmoUxxqYMhZfnOnB2QWxw,iJKOUYgigs4VYsWny6AtEA,o4weHX0tKQRJx_3UeiNiKQ,2009-10-14,4,1,0,4
_bd6Vc6CRaF1W28LiJMKOg,SlZJATE_TGUU8X34UJNi4g,cZYVgeDWZWlArFCLUbWbjg,2016-12-04,5,0,0,0
LjtG51n6NPuVnRb0Mn7arw,QVpQ_-e8t-ZX7man4ryCEQ,vNw_-U1FTNFIDejqhL1ALQ,2017-02-09,5,1,0,2
Q1KkyPJf-DLuP-Ose1zTEQ,syuKX2pH3JJhOOppzNI6SA,czIIH89Y2vgZU2hRdzopdA,2018-05-28,5,0,0,1
XMAwWRJNwBAMgAjCabnilQ,sV2veMdYGpoLteISw6kjzg,muI4gFpKGUjE7mDSejtP3g,2014-05-07,4,0,0,0
zIpewVLnHWvk-T8xSsj4VA,bFW-MB_YUIXE-HZwTqvESA,ZcNLb0XgmVOPcYvElhz3WA,2011-11-30,4,1,3,8
rOlEr6a9SWyTW6__tu1ycg,v72HalBu5fQIFTD-oqhSgQ,YXh1iRDu-LHQrfnP1N0W9A,2018-07-07,5,0,0,0
BA6MyCkoDQp4UKcIE8TgfA,hXBeTdtREKEMT2FMmzRPhQ,cZ93eNPyk7kC9F1PPpfPOQ,2016-02-23,5,10,11,17
Cu3bZBgQG2viNejvc3GdBg,WZyr0I40FCeRnx3FOMmRsg,-eLiFAGp94Q8SccTOq2zgQ,2015-01-03,4,2,0,1
2l0P_KPnkd1ugkztDnFtFg,SBgr-5n-kV3EeZztYsstUQ,5fXN1mpFctT9ZFPbydRMjQ,2017-05-26,5,1,0,0
R3AtZ63S87-sAzAFpcia8A,fXsdsGnTntaRWbfUxP3wXw,1EJYgQ-ja_UbTWR_FDj4_A,2013-08-15,3,0,0,0
ewnnXUaMPt-MJsjk80bcWg,xJIeT5--AiPdvPb5BRflyQ,ttZVilDfcZptRYjDlmuDwg,2015-08-30,2,0,0,0
vz30Sm9QWA2t4trB4owNNg,TvAgXHsAt1s2PgxA1pQa-w,VhCRld_b0e6SztqfVPduUA,2018-08-04,5,0,0,1
DEybT0YkoxtPe2VUlIuOsw,wQWhY5vA3ESMh6qFHMYvrg,e1sXJhBh8PEW_3uwtFL_dw,2015-03-04,4,1,0,1
GG2-VZIt_fLqFd8V4n_1Ew,It1sdsL61jZxbHd63gjdHA,ZW9UhbvKIKtSB4UrYa9EFg,2015-06-08,3,0,0,0
vE0B1A0ndBfD_0JUzpAzZg,mCo2uVTTGYrEhRrkQW-CMw,tkNlK1kZLuow7zqwhL9y5g,2016-08-13,3,0,0,0
e6ZXAn7rZNAC-3D3wPrP4g,JQz0_R70G3bjQ5dRqrhxKQ,3Z0HBmZF6JdwVgOQKrmbSA,2017-06-17,4,0,0,0
hFoqc8P9lsfdb60fVV_8Aw,Gu51tyVD55Yov3utUcGt_g,6jiKWeBnKaU5JkpRfVkk-w,2018-06-26,2,0,0,0
fDaAIXo1LdFhBG30u8IWkg,TghRoAMx43V-9l7mH-SENg,92CrIvDAcG7TO7dwXBw8qQ,2013-03-18,5,0,0,1
ITgoFkVkWb83zw3v4Jq-xw,PBtZNTQl5tRReeC8It1G7g,W1O4kCz5FLBY_wSvCSkQOw,2015-05-26,2,0,0,3
lyzrG2IyOQWv5wEZQUKwCA,JUlsvVAvZvGHWFfkKm0nlg,gdE08fH1krgdIykCyWUj1A,2011-08-24,4,0,0,0
bAy8ROEYO_3aTBhW5LoR4g,WKMJwqnfZKsAae75RMP6jA,7qFH1RkPivVRcwxLwhyixg,2013-05-28,4,1,0,2
ia5hsCGXDAsPLAe9HaEIsQ,Mha77MN_BYGB-w7DONZ5YA,9fnyS8VaZ8j6p8_mm1GGtQ,2016-09-30,4,0,0,0
6togCxxOEZCHDW2JH2a-sQ,Eqt-veWZaGVzInCr6zkNRQ,TPk1CG7OROdgDqBkWEVsVQ,2016-08-04,5,0,0,0
8wOK9JOKZopGHcnX37Hv3A,3NdRfVpi3-tfk9vdiJ_F7w,mh0wN5mp4tuzY0BURBXPlg,2015-01-18,5,0,0,0
tPOey7vqiGEazYB96dNccA,MMRRS6YhVRx_iN5-JhMRYg,qZwehAvS51R1AQygzR_9IA,2014-01-17,4,0,0,0
-zZ8GmZGzaNvGZj_ir0yyQ,Zi-F-YvyVOK0k5QD7lrLOg,BEiAXxyliQ5IT2qWgGfuGA,2018-02-11,4,0,0,0
Ht2KneFcFzgeDBRa0JBu8g,gCcJTKC40CL0XtYYGfcXDw,XScySahs0B3KrZC_S3rKAw,2014-09-09,2,0,0,2
vCnYp7nloVwhhsF6iI8ubg,exBTwb7Lrj1ArjHgQKE0uw,3LQEk1RasAuZdiRmT4jbCQ,2017-08-16,5,0,0,0
QLy6zp2CsSvZdRZvIcMQfw,Fe9WDVsrEM9H0X_aFDuYVA,kz6Yly92QCFaBzT94AUvdQ,2017-03-03,5,0,0,0
-hUkUugc0QMwnMnXkyRvCA,vgapHNwW9C1wvHvPnxUQ3A,1pdVe_-hfLOzvOxR1UtRdQ,2013-05-28,4,0,0,1
xML-5tZAhSl3QZmYn0pDqg,nRKndeZLQ3eDL10UMwS2rQ,UAzEDmcBr08abRh4Cd9sDA,2012-08-15,3,0,1,0
qVd9DTzxsvL07kMBTX6aYw,Q-prSTdggNlxAEFV88BZOw,_BiFDHusWmQ5AnYq0qHCPw,2016-07-25,5,0,0,0
nVOxcQ_z2HhSt_oYGbVfig,fsFZQ2ZbTutgUlnWPhTU6A,1-icjsOsrv-zxIvWr2VW0g,2018-06-09,4,0,0,0
HX9A1-1f3UC6vm42qNTiEA,y44MbCvvtmg1FpkNGSWisw,xJVKjdcAk9WeauLc2Muu9A,2015-07-28,3,0,0,0
4C2KLfI11YJF3XscSHtcaA,8JEOmVGQffkr6xtn4vvplQ,lQTOuCE2TkTIL4UzvFCI_w,2016-07-15,5,0,1,1
WGSsy5vzWTyFlqfq0waqLw,kpK6SmxIiNoGPNhlEGiL4w,QeDgPonIgw9jaF38pFoArg,2011-10-28,2,0,0,1
KaafQGjriDNfFrF3KhsDXA,DJim4p_UABTUcIKsZTxARg,uk_jEIw2o8OWttPbLe6pgg,2016-12-19,2,2,2,7
PXz7aOKioHvmne6hv982tg,jLaPtjlLfRSaoBWIcHcSQg,yaR7YizygDAwWA0IDoSCRw,2017-11-07,5,0,0,2
Ua0g_DqDl5AtWAkNm1_oxw,GBTPC53ZrG1ZBY3DT8Mbcw,5UJ1ToXJ1Q4hpINbHcOJSQ,2015-10-08,4,0,0,0
7qmjJC3GZYFhobh1SPC13A,mbglgx3nbRRPKxh0SxDjNQ,AgU71lgnkoIIfK0KZ0C0lg,2016-01-04,5,0,0,0
4z2-lPHVrkPCFRvBXYMx6w,SyfP3r24NyOICnWrAYZgeQ,m_yo7BkeOPhwruNgZtU93A,2011-02-14,4,1,1,1
KbaXLKOfN9QluJyUGt9aQw,NVN_23yYJDf_RAinqFICDA,haebF6ELoYWkHcwODPPBmw,2012-03-02,4,0,0,0
yrmNNRVh__ngEO1_41G6Dg,VenhDgh9fRrh9c0Xq0LacQ,6DR4LS9hxlGcPYVho-FOQQ,2017-06-06,4,1,0,0
unO5EvIBNcyJNXEsfFDvuA,A0F-h3xJm_6gHDKcDQwSrQ,4t34nDqlRjTCe0wIuU4__A,2012-07-16,4,0,0,0
WeRkKCxwdhyNyI0UtnPRqA,rG0UTjvbmVVsh9-kGzeliQ,Gh4CDAmK1en85gIkD9wg1w,2015-06-08,3,0,0,0
i4VT_uD9Lvtiw7d4jkn6cA,PY9GRfzr4nTZeINf346QOw,TA-wRnDB3Xv7_pSajJIUBg,2017-10-11,4,1,1,1
zy0sHzHZeas0uj41-qpR_A,gkS491b-CEKgPiWJJ45Q0g,1bmIGsAaSdpgk9a6hrT4JQ,2014-08-25,5,0,0,0
-02mXFOmtdjKXGYy_okLMw,FKrP06TDAKtxNG1vrRQcQQ,uCD9YxsLxBJcDyjwrSJlXw,2013-02-22,5,0,0,0
ddxZaaZJVxcgNP0T1xQhxQ,BkmVHg6HjHWMc0OFxcd6VQ,e3aeCu4dK8yR80BUn2OAFg,2016-03-17,5,0,0,1
ZT_tP53LglAzRB0aSdyOBg,7CXSQYrIep0jdvoYPUIGdQ,Ru2AiVRZf61NVUWDwMOw3g,2016-05-19,2,0,0,0
on9YjrmUXbJ3geInzf8AFA,yeuyv11rUuGNRScqwxuHzA,oUp9EAcqCnDhoSVi1_kGUg,2013-08-04,5,0,0,0
YMZnHrxvtT1JkkaZZDjffQ,I6L0Zxi5Ww0zEWSAVgngeQ,oiXLUiDACGTV_uKeaZjiug,2013-05-29,4,0,0,1
2gaN6J7WtApgLaIhm0lr9Q,T91QQ82DRr7LVHFs5A0G0g,ouJ2NiADkzC7srwvwGc2lA,2016-07-03,5,0,0,0
roA4oFXPuG8ClicIhaGdMQ,e9YiQo_CGJrnjJXBilAEWQ,Z8tMtTF8Trm8D857JU-umQ,2015-04-28,5,0,0,0
wHr4xciGIJJNm_j8A6tp4g,SZU9c8V2GuREDN5KgyHFJw,jDWCDWUujfFpChAX8rgWYg,2013-10-24,4,0,0,0
Tw9oMUc5LmcHyuBHN1nDsg,TFnGJlA5l_HDdzGDkNTdTA,FJ_WJdPPA-EynKXuY8RywQ,2014-01-17,3,0,0,0
R6kSfiWpw9T5slzms5l12Q,AWJyivVwe3t9BO-k8D0ynQ,SK44xBO2pbOuQ5249ks_4w,2017-12-29,5,0,0,0
wtmcUcibLjqk36XJQMoNRA,oQ5CPRt0R3AzFvcjNOqB1w,GRgDWg2tCNAANaIcFKS2bQ,2015-07-04,5,0,0,1
YiIdFe_SGfDL0tA89JVHwA,b7V_5q22_eTeHlYzq1bpFw,T9a0kIs5xDyMWzHFm4d3MA,2014-11-12,3,0,0,1
jSPLIcj0rgOA4pB7jzDmGQ,wFES5bGDiPANW13hNHnXOQ,ej4LXZp91X5RzPacP7mUbw,2013-03-18,5,2,1,2
uBK1rNAywFvLswSzatfLJQ,u7_3L1NBWgxhBM_B-cmmnA,KGLvCZ74fK_EBWHNUI0bWg,2017-06-07,4,0,1,0
r2PTbqcYj8TNwzsZAbvy3w,DRr5xdfHtqgWfhmdTU1B8Q,OSWm8WinvceKa3eVD_V1MQ,2018-05-19,4,0,0,0
sncZcawKWEu4ZZLDiDqEdQ,jwGGsDKKOsrLjncBtDnHtw,jCIP8dRjXmtvbTQ5HMAE0w,2011-09-25,4,0,0,0
WgWBquBWLmlOYCKtBEOOFw,S2Ho8yLxhKAa26pBAm6rxA,DamPUQsXgucW61_csMmt3g,2016-09-18,5,0,0,0
L3KnF7BwV94cVMkL2NdGAg,SwWfW3vBn5QkDE7T3urGAg,Lz3ZiMLCE99oRoHrLiBogA,2016-12-19,1,0,1,0
0eEvGZFqrF3dDi2vEBRRgA,hl8-C5f5EwqAQRtSpgvKyA,MLQA50HFSkmPeWNjjZ_AJQ,2016-05-19,5,0,0,1
WS1W6vRptwqbrENaeCnefg,78kUZU8GPfHgoYO_2CNbuQ,saEUjebfkgXQKzNuD_0Pfg,2008-05-02,3,6,11,4
KGe0DECuXnUKLi_5bdPXjQ,rL68WmPRYvmSjRaQUoKwkQ,YyvYsSh0XHi5fpeP9UFC6A,2015-05-12,4,1,0,2
xsJtbYF3r2vg2Vd2A0vwQQ,RuuGJoMm2Y3wbLbPPHTvqw,cN75rhLsSRY9Z1KwQU_VCg,2014-09-10,5,0,0,0
NnaXJizC3_PP-Qb8TZJZ1g,lJXfCo0ME730q0_qvO2l2g,WXt-GAu1tO4oSVMLfnIO9w,2017-02-19,1,0,0,0
QBOl4TDCvPMglIz86rZUNg,pd8lx4So-ad4SpSN5QFHBg,AvloqHQ6OPOQm94d6ZgnzA,2011-02-14,4,0,0,1
ar5BKjxzJuPZTM3cruli9w,b7V_5q22_eTeHlYzq1bpFw,E3KNUm2Ty54zNz-4hr2KyA,2018-04-04,5,0,0,0
awKxkCwRPwz1RK88rnOUCA,uTq9qVkOuxjBPjqC7K0XYA,wkc8wI4CrJwvdLNFe4Yi-Q,2016-07-03,5,0,0,1
mfa7ePRpNj4V6Uqui7RGXw,OjKeM6P5qRnKjX2uc9rmVw,SuawFa9w8_fUvqu_r46vow,2015-02-02,5,0,0,0
DO3je_K5emcTH23L18mvQw,q4aAaxdN4wmUZoC6sKEwsw,ThuqvrO0DLoEDzCidWWEhA,2017-06-17,5,0,0,1
382MAKuF3DDv5jL_pabr3Q,TF4IyHKK05m5rXENCK94nA,tlbPmw0TtzODN7CfaZeC9g,2015-12-20,5,0,0,0
ukswalurWSxmssk7zZsbJg,sr-5EY6bmp4jINhea06MjA,uV8tzlhPt-oOIqdsHTJXYw,2015-04-01,5,0,0,0
mHl68sIOgKcH1PnFa7t4Fw,8zo6B_ZylluQcC3Pi8FP3w,J00GmmQB36CPdxuOe8qLBQ,2017-10-24,5,0,0,0
qaisR2xTb-ybLv9GVB-whg,bP8Y5cHMda64Z3tGA-cYzw,g34LsuGf9gj9h5wqhye-Jw,2018-03-23,5,0,0,0
fjmezj1rejd8qfkzh5dC2g,h85b3MFPWyaopMBy8DpBpA,H4nUnhN9fq7CobhJMtAfbQ,2016-01-30,4,0,0,1
HoLwVN2GnfyeN2k-IySyrg,dBCNUSbz5-8nQNrxWo5deg,ywzTqrozX-Fbbjpyc3RZ8Q,2016-04-23,5,0,0,2
aeyMRULZ3ZTVuZ_myKa-wQ,OKPUO8zvBBL-OA6-SfDx8Q,DgmVUzoPurhkfJxCDYcNlg,2013-10-24,5,0,0,1
PQ1xH9CmH2mdGZqIJsPFPA,lS1dmSXpAtQqT04eRm9kiA,ZftKc54UnKJSbuzyEg4SjA,2005-04-10,4,0,0,0
CPMZrWnGkkKNNrg94njO-Q,cB5NEUkJOSIrjZR-agSltA,FpjPSS-TD5hYK1F08gPvqg,2014-10-11,1,0,0,1
oTTuahWNWzX_018P6O6_2g,0bPLkL0QhhPO5kt1_EXmNQ,z1Dfj8kz3KCArkXaIyaBIA,2014-05-25,1,0,1,6
VJHS-DEaG5saL4xvF2iYpg,u7_3L1NBWgxhBM_B-cmmnA,qESx3c9NOITAcXqTQjbOCQ,2015-04-01,3,0,1,0
OLikM9EQ1KIQdN5d6h2Pgw,2nk4hq2oRfym8ROQ5iS47g,Xc1SMIjT0D6uusj-_L27Qw,2017-03-15,4,0,0,0
BByaBisZkYbOS-31JRmo7A,4xEJiEQERBvr2jAZQSeF2g,7fDqaGdUMccXQ4bnPwR6yg,2011-05-28,4,1,0,1
9k5T3XRRntjUWp5FFRWajQ,uY7um5bWKhiVwzL0wakJXA,pamPk2N-OrlMjrY_cFJN5Q,2016-03-07,3,2,2,3
By5NwRLE6cXJkwrkRh2Lew,MF5-JPr0auUkY_WLTTVUaA,Wbuln6K4xlwyj5WMoYdjNw,2018-05-19,4,0,0,0
WE120ed7iHgYDCao2LaNKQ,iy1SG8qVkGhftxj_AP1Ngg,utBSeTC2ZT5Gl33G1UiaHw,2018-06-26,5,3,0,2
sHJiB4raSiLWz0gckq6jIA,RhuYqAT45uIR2NNdDsolXQ,WEoLNzsHf1Q3X8NuuenPOA,2013-05-07,2,0,0,0
tHP5ihPd_W9OzfkKEWdIwA,gebiRewfieSdtt17PTW6Zg,aH3AH7V9g60w4pt3LpJ1_Q,2014-11-30,4,0,0,0
1GKtmQIqeh1X_4cBE6lq0A,sece3MulAu81rJORM3qXQQ,YGlITSulOrR_cT_eEuaEVQ,2017-03-15,5,0,2,1
wYy5GbR-QliTH8M91g58hQ,Q-prSTdggNlxAEFV88BZOw,cunpzBkEboEewYlFofWhTQ,2017-11-18,4,0,0,0
VairgP5nQwKofVCI2E7mAw,uKAbrDSJJzZliY1Yqu5KxQ,dCFdxDgzAByfSwFO1zSsbg,2017-12-02,5,0,0,1
0y35jYAB3tbuiDCbnc1Otg,ZDg4siM2zLF4Rt8ZTqR8BA,aJgLdDQt9ytb-qbF8hpyjQ,2011-09-26,4,2,0,2
7XuJuRsG3AdAS65nHrMYwg,AKFahOtdDQA7NVXZyDajCA,C9J-6iRnaJJEr9ZOkJm4pg,2014-07-28,4,1,0,0
cnrjGbolqmAg5u5PuB1gJw,JszJI2Ewenggj8zh1o3B-Q,_htsvZFRLLFj3momzaCOOg,2018-01-10,5,0,0,0
MGQg7sfjypn8tq3bA5w42g,5TzAmqzksrUBB2tdHDQAUA,CmryQRp7qnRY60CgG5ds5A,2016-11-10,5,1,0,1
miIwXNa5O-ILZaN_S3EH2g,dIpTuL2T1L98GQGU17IeSw,_ljIoh025OGAvWz_Kvq6EQ,2014-02-24,4,1,1,2
AQUzVGj9SEvL98444lS5IA,mcr1lAEdvGLMJhuPwI3I2A,BPwrVFFdhx6dUMDHGQu5nQ,2015-12-21,3,0,0,1
wXKEcFdm88_LNHD7EmW_XQ,HxBT-rFCLh3KKWcl8Rtf2A,9xzKynCQXT0oX9x_QuS2sA,2016-12-19,5,0,0,1
uZ3jSdNjeDMfMcTIt4DsHw,qWZimITbVwNSGJZsuM47-Q,lZJstvXz-zYxIIHg6KgzCQ,2014-05-08,3,0,0,1
EIXw_sg3JzR8kCDCSLSHLA,Gg1XBcj73dztBwDwCbpW2A,EJzRtdXROAfTyuF5jITFjA,2016-02-23,3,0,0,3
xdnUqmYFvm5YnKkfLJLI7w,33JlrWf0kmHd2VzW58Wp0g,pioV3zmz2dCnj3Yhf3ZQ1g,2013-12-30,4,1,0,2
t22qIqI8xDhW5xxGP1yr4w,C1D2o1VV2TDjpkG3BsdseA,owRJSf6XpxG0d9vBl04uAQ,2010-08-21,4,0,0,0
TICyx8zmkipThW8M3QqYEw,CYwC5OjwCN6ib_AQDxi3Ow,_VcXcsgNpvm41g0CN8XlKA,2018-01-21,5,0,0,0
PHHPkcoNVehIR3116FteoA,dv4tx5H0-aPiIXSM2hJNhA,4P8qDuDy3C8s6Rkm5wEI4Q,2008-04-28,1,6,13,7
UEsbhe1XmoDHr8v8zic-NA,uKdQFH6QFdnifbF6F9DUgQ,DxXYmzlv3IpwH0_ckBWq1g,2018-02-23,2,0,0,0
3_tiFAhp3UerjPKRoIV18w,11zDCUJyST50gMR4xVeAhg,uDjGSwhmPa80tHnxu-6DQQ,2017-09-08,5,1,1,1
p8vrQNWvKJSOkGx2I07aSw,fVKl2yFTh2M6BADfHd2y-w,dBCcu2Zi4gT-oOOgBq6YjA,2016-07-14,3,0,0,1
BmUmY8Xb-QEazYSKv_OpQA,Zx7n8mdt8OzLRXVzolXNhQ,l8lC2H9L7D_HfAkLJQK6zg,2018-09-25,3,0,0,1
3WAnFLHfQzlzWqBDXDb-sA,PY9GRfzr4nTZeINf346QOw,mPE3PKQ947F92s-4XvhQag,2017-12-02,5,0,0,0
6xWFewn7vk4qbWSptzNM4A,afWmWtt1VVQbfi2v0Nf1fw,XVmoY0-zE4eCe-YeDGpJ_w,2015-11-18,5,0,0,2
uDdeTmLxNC0uIgx7A4xGmg,UP_qAGs0AJCpD7IH_yI_Eg,_VXMtwOBz8ireW99794SJQ,2015-03-04,5,0,0,1
NlFHjxl5vmiNe0In4DaSlw,F-vfI049swuwDR7HMOW1Fg,KM58DUE7Pv4UofjPGs9JGw,2015-04-15,4,0,0,0
y08-_t2xzRhfe75PVGflIg,clOOOBYvd1aUcFxA9uhFjQ,3ql-JyJyIQs7pyDsAXzslg,2017-05-13,1,0,1,0
FprSh7Wr8eHK8Mnh4v34tQ,zzjFdJwXuxBOGe9JeY_EMw,51r0_XnhlHsnXHFRsiX44w,2016-04-23,4,0,0,2
A3RidKtnIjuu1Us4fJPP-A,zU4k_q6_ZX9gVYtvxtu4tw,kPYvEFXSmZsPBOsjKi1pVA,2017-06-06,1,0,1,0
RPFO-HPaV9wuV_4rQLQpeA,vN6v8m4DO45Z4pp8yxxF_w,6UEJvMhHYIDzXI51lHPiIw,2012-07-16,1,0,2,5
e-yD6BX8SwJvHbMScNm9xw,_cdy7hVc32mleVooP8x0Sw,sIwIPNOC6vjQdl78xsDd2A,2015-07-28,5,0,0,0
2nbhlOPu4bGKqOoNajBBQw,WKSIko2oR5_g_wQPRIPUhw,MI5_uRAAm_hSfkj7RYF2Uw,2017-09-09,5,0,0,0
HGDrMS1-cL_rsvouwiC4qA,OfW-VK04qr7b7bPm5QbyLg,wvLwIas_wMx7smacGtoWVA,2016-11-09,2,0,0,2
49VDJVrTqUX1gedopycmTw,lBB49b-bG3U4U8SQKPokLA,dJIMGmGnglMjQhiFvnb2pg,2018-06-09,5,0,0,0
gKFg4GyRxbOOgJXzNEO9jg,9fNy_ulPeK74-a7Dnyg6xw,tw4RRsb3uTdz4SiZLxtTVA,2013-01-27,2,0,0,0
Ydp6dtfNCtG-OtPZquO7qA,EZuIzN2oAdZt-dkbdwH0pw,EWs2EStQAwfTMWQJlyaW4w,2016-12-04,5,0,0,0
nU_UhJHmytCXLhK5yUC_jA,eqkMWSnLKPkpFvW0XCQd4A,anHdCd4xUTR9si1RuJ9EDg,2012-08-15,4,0,0,0
K09-xWbnYsHAUDuiZXEU2A,-ikBycdroyTLDBHR9aC3HA,03dqfDM8wWCp_PSK0AxXAg,2016-05-31,5,0,0,0
Oh4M8Go6pPMsTZBGz9fK_w,HXV2Jf8xarFSG9tLJJAF_w,taqBtEwiVzDXKpIlo4qfug,2016-03-30,5,1,0,2
PzZYDaGpUPYS4S5nh1oSWA,b7V_5q22_eTeHlYzq1bpFw,7qRSEw8FU-wzw_SCniB_ww,2015-11-06,5,0,0,1
CQXTlBdM_qGqXTaxL0n3bQ,gJ9YeSqAMMF0M0-y58j0Gg,UUG863R7wJ364GZOmujfCQ,2017-03-03,1,0,0,1
sNstIkh_7e-n3LTaOHLjXw,bP8Y5cHMda64Z3tGA-cYzw,z1z8fZ-NS1uomgoRkuFOpw,2016-05-07,4,0,0,0
pVDmRvMXVqcjRbRAlZOmKA,wJmyu7W1K9A_gE8Ed4Bc9w,ABVLbcZhaMiDtZIJjQ4lIQ,2014-02-06,4,0,0,0
rG7_lLs9BaHAWFYfmGLnwQ,0wQCEcpZ57TmTm6EmEDsIw,17dF-H8z0kNJwJcIFDI16Q,2013-05-08,3,0,0,0
1rY3Cpe65PAK_swgMYnI5A,EtKSTHV5Qx_Q7Aur9o4kQQ,Usrg_bh_e7vJVwd0EMvkOw,2012-10-09,4,0,0,0
4C3-zunlyBIyqzFhV6odeg,Dtuf4vD0znzwJW9vk3iTNw,xX140fHVpOOzc1pN4gsjng,2014-04-01,5,0,0,0
sLlJ4VaSU7s79bgBK7CtiQ,_aKr7POnacW_VizRKBpCiA,qQzHhOAH-cst19gcXt84FA,2014-02-23,5,3,2,6
DLa7XjzhrqiqNLZxP_D5qA,9_m_iA3VAqGBJEW5XLc-5w,X-qUlBez5si2eJHvpJvEFw,2016-09-18,5,0,0,0
k5CAAqw1cGz0K2jcNuIpcA,JQz0_R70G3bjQ5dRqrhxKQ,S1VWV0dGrHBjIrBKZFILVQ,2013-05-07,5,0,0,0
Q0Mxr_od1s4FLnP2TdlJ7g,SNQ8sn7R9_e92GWKMCNSgg,sG9dTFp2WwWbRJVjj5gH2w,2017-04-07,3,0,0,1
lrSSP-3amgadBPuDdQkrKQ,w9KFP5loQ8WaGLs_sEcy-Q,qTfJYOTHvNrUN_wRRd_8mw,2015-07-28,1,1,0,5
_xUhbydbVEspF4WrhToCzw,196CWwMAtAcA21jYiMyRzg,1IwMubSi0KUwG1Er5yRq3Q,2014-04-20,3,0,0,0
Mz9O4sq7kShUvoLCs2sEpw,TuRy46Cyb7MWjV7VM8VNYg,9bFRZm4rcjG3oVk90MPEMw,2016-04-11,3,0,0,1
6SAzoyA6e-NKV7U4Sdp5ig,u87CeGYMCajDUlFvvjmttg,KFxlmEQyxUoA2tvV-z6_gQ,2018-01-09,5,0,0,0
ZcB6VD2dV5oH3KZGPXV2PQ,4NidY2tw42l6iobbtai_kA,vqPxn_TxCvYv832qiqPDng,2017-05-26,5,0,0,0
BwBqCVFKuZ4e-QXNgi5Cwg,F2C5ENuY8CXfgoW-gAMdDA,LYHQ_anXo-4MqYipQWsezA,2015-10-17,5,3,0,2
Gd6-eZshiY98Csn_fbmoTA,kfcz8iJOkltAvkp6TqNMcA,4R61XiTwbMXh3cIb0d6FRw,2015-05-12,5,0,0,1
1vcXSr-hZzz4P34fPWE7ww,uIZwBkvWicqyWraXvYOipw,ANZmeHQ8JCe2EflvsvYVNA,2012-07-16,3,0,0,0
RkXe6gzU6bfut_Q2W2NpbA,LHSTtnW3YHCeUkRDGyJOyw,jPaGpFevnH4y1BQGIe3glw,2017-12-02,5,0,0,0
JzZdse6xQZICij9JZoV7hg,JvawJ9bSr22xn4R9oLvl_w,qqaKew_1EHvM23DD77v98A,2015-10-17,5,0,0,0
1HP3yZN3jT646IlHSo7GZw,YtSqYv1Q_pOltsVPSx54SA,TBlVWr4kG22TU3fSW3rpRg,2014-06-11,5,0,0,0
6q-XdTfZuc12IjVBTS8QLA,rjuWz_AD3WfXJc03AhIO_w,PHhcCGD3gVBMyAQ_9oeYlA,2013-12-07,5,0,0,0
Vm34LhLhglJslQtRHzFLnQ,xutp5J4DiKAZ8aM-yRH_fw,EIpPME2cIuNbhfXrtsSApg,2018-04-27,4,0,1,4
yVzB86dG6nS7FnfeyLadPA,f4vbnGoGo3eWorVekctVGQ,lC8-AsoZ-hTC-71aRfo-Cg,2014-08-25,5,1,1,1
X_lseu4ykKX0HAidJqfyCw,KhBUg5QhBYuK8RZAe5gDMQ,vjaPnYxFcaFTHnTNy5HKVg,2014-06-11,3,0,0,0
MzoNUz2z9wEsm9rkzqkNlw,dUctvEfHQccW_uxtRup2QQ,Zl3FKUYajocO8HOZBHZybw,2016-12-04,5,1,0,1
50P3DXJI2XZHzPMB_8epMA,bN7-A2GlVz2Job3frIPy9w,6bAp45thgRMvtrRYoaPMxw,2016-03-18,5,0,0,0
MYw9aJhIIb7cmlvYzZQTZg,aYJjJMN8heS2PmkvsQzaZg,bIqysEweOFzRbpc3o-w_0Q,2018-06-19,5,0,0,0
Tjwfp4HWCa-hpadERKxLWg,e7vnHEpZdU83u2ZERPSDpg,lQc6TSiehV8vSpCHnWxQcQ,2018-01-21,1,0,1,0
rK-lyzCdjEmdsyTxeDTpsA,8MyjJ5ocf9VFjdscKrQu4A,f2Ld41D6cZQDGbjZjwHApg,2013-03-19,4,0,1,0
WT8NHJHnGdg5Jq9DU5VYzw,yeHLiKNp0hyR-ig4M6us-w,ZWtRqM2LZtttEPZoJE5Yzw,2016-12-20,5,0,0,0
JMfMnmvnmaVtDWy2zHjGYQ,Yll7kUVI7j0gArBMQKpEaQ,md_-_X8-sqNpc_pO01rmgg,2013-07-14,4,1,0,0
TYIiFJkPbpAoB8wFrSUogQ,cIohvIbTq6qN7god-sx1zg,FSI6eSk8IhNVOaNE5qj9fg,2018-04-04,4,0,0,1
PywdD8omdRSNOf_jufGysQ,MquXDiKxHB4NYv5r5KodOQ,FF2IGaAIUaCECCyxDDyj6A,2014-12-18,3,0,0,1
